"統一編號","公司名稱","公司地址","資本總額","實收資本額","在境內營運資金","核准設立日期","營業地址（財政資訊中心匯入）","行業代號（財政資訊中心匯入）","財政資訊中心匯入日期","股票代號（金融監督管理委員會匯入）","產業別（金融監督管理委員會匯入）","金融監督管理委員會匯入日期","商標資料（智慧財產局匯入）","智慧財產局匯入日期"
"00010658","鴻耀自動化工程股份有限公司","新北市三重區中正北路514號7樓","1000000","1000000"," ","1131018","新北市三重區大有里中正北路５１４號７樓","461514,321999,464211,464999","26-MAR-26","","","","",""
"00011657","艾吉能源股份有限公司","新北市汐止區新台五路1段99號8樓之2","50000","50000"," ","1131206","新北市汐止區復興里新台五路一段９９號八樓之２","351000,353011,,","26-MAR-26","","","","",""
"00016029","海洋科技工程股份有限公司","新北市新莊區後港一路17巷1號6樓","3000000","3000000"," ","1131213","新北市新莊區後德里後港一路１７巷１號６樓","433111,434011,434099,456199","26-MAR-26","","","","",""
"00020712","啟舜有限公司","新北市汐止區大同路1段185號13樓","100000"," "," ","1140225","新北市汐止區樟樹里大同路一段１８５號十三樓","032211,032212,351000,433212","26-MAR-26","","","","",""
"00030845","瑞通能源股份有限公司","新北市新店區中正路558號5樓","10000000","10000000"," ","1140109","新北市新店區復興里中正路５５８號５樓","281099,273099,269999,271999","26-MAR-26","","","","",""
"00035911","廣灴國際貿易有限公司","新北市永和區中正路588號7樓之18","5000000"," "," ","1131028","新北市永和區中正路５８８號７樓之１８","464211,269999,,","26-MAR-26","","","","",""
"00036502","育晟開發有限公司","新北市中和區景平路307號(1樓)","2000000"," "," ","1131225","新北市新莊區西盛里樹新路２０６號５樓","434011,,,","26-MAR-26","","","","",""
"00037349","旭源電能工程股份有限公司","新北市汐止區大同路1段175號5樓","500000","500000"," ","1140108","新北市汐止區樟樹里大同路一段１７５號五樓","281099,,,","26-MAR-26","","","","",""
"00038213","達融管理顧問有限公司","新北市新店區北新路2段262號3樓之3","100000"," "," ","1131016","新北市新店區寶興里北新路２段２６２號３樓之３","702099,,,","26-MAR-26","","","","",""
"00040409","釜忠有限公司","新北市蘆洲區光華路46巷5號3樓","1000000"," "," ","1131001","新北市蘆洲區光華里光華路４６巷５號３樓","433199,,,","26-MAR-26","","","","",""
"00040766","崧泰股份有限公司","新北市三重區溪尾街94號7樓","2500000","2500000"," ","1131011","新北市三重區福隆里溪尾街９４號７樓","681111,,,","26-MAR-26","","","","",""
"00041370","瑾祈實業有限公司","新北市淡水區中正東路2段69之7號10樓","500000"," "," ","1131121","新北市淡水區中正東路２段６９之７號１０樓","458211,476211,,","26-MAR-26","","","","",""
"00043551","聯綱光電科技股份有限公司","新北市汐止區大同路1段497號3樓之3","6000000","6000000"," ","1131120","新北市汐止區忠孝里大同路一段４９７號三樓之３","264999,,,","26-MAR-26","","","","",""
"00063726","電多多能源科技有限公司","新北市汐止區大同路1段239號9樓之6","100000"," "," ","1131029","新北市汐止區樟樹里大同路一段２３９號九樓之６","281099,,,","26-MAR-26","","","","",""
"00071541","元全國際有限公司","新北市三重區重新路2段21號11樓","1000000"," "," ","1131206","新北市三重區重新路２段２１號１１樓","670012,434012,434014,","26-MAR-26","","","","",""
"00073359","鼎辰數能股份有限公司","新北市汐止區新台五路1段95號20樓之6","60000000","60000000"," ","1131204","新北市汐止區復興里新台五路一段９５號二十樓之６","269999,281099,,","26-MAR-26","","","","",""
"00082625","揚恩自動化科技股份有限公司","新北市土城區大暖路26號(1樓)","2000000","2000000"," ","1131121","新北市土城區頂埔里大暖路２６號","454999,456999,461999,464999","26-MAR-26","","","","",""
"00083552","青辰有限公司","新北市汐止區大同路1段185號13樓","1000000"," "," ","1131219","新北市汐止區樟樹里大同路一段１８５號十三樓","433111,433117,,","26-MAR-26","","","","",""
"00087591","宏旭綠生活有限公司","新北市板橋區長江路1段106巷13弄6號3樓","100000"," "," ","1130902","新北市板橋區仁翠里長江路１段１０６巷１３弄６號３樓","353011,932100,,","26-MAR-26","","","","",""
"00099077","緯基能源有限公司","新北市三重區光復路1段61巷27號6樓之2","1000000"," "," ","1140122","新北市三重區五谷里光復路１段６１巷２７號６樓之２","433199,,,","26-MAR-26","","","","",""
"00108809","星鏈能源股份有限公司","新北市板橋區華江一路533號13樓","10000000","10000000"," ","1131213","新北市板橋區溪頭里華江一路５３３號十三樓","464921,464999,,","26-MAR-26","","","","",""
"00111797","洺安永續國際有限公司","新北市新莊區天祥街15巷21號(1樓)","100000"," "," ","1130924","新北市新莊區合鳳里天祥街１５巷２１號（１樓）","702099,,,","26-MAR-26","","","","",""
"00113161","均祥有限公司","新北市汐止區大同路1段185號13樓","100000"," "," ","1140224","新北市汐止區樟樹里大同路一段１８５號十三樓","032211,032212,351000,433212","26-MAR-26","","","","",""
"00116174","御瑟能源股份有限公司","新北市中和區安樂路5號11樓之4","30000000","9000000"," ","1130927","新北市中和區安樂路５號１１樓之４","353011,702099,649914,","26-MAR-26","","","","",""
"00123962","盛創能源股份有限公司","新北市新店區中興路2段190號8樓之1","500000000","20000000"," ","1131203","新北市新店區寶福里中興路２段１９０號８樓之１","281099,,,","26-MAR-26","","","","",""
"00126102","凱揚科技有限公司","新北市土城區學府路1段43號","1000000"," "," ","1130923","新北市土城區廣福里學府路１段４３號","464920,433199,711299,","26-MAR-26","","","","",""
"00136039","佑福環控科技有限公司","新北市三重區光復路1段99巷6號","2500000"," "," ","1131112","新北市三重區谷王里光復路１段９９巷６號","711299,433211,433116,433111","26-MAR-26","","","","",""
"00137966","巧宏工程有限公司","新北市三重區長榮路9號","600000"," "," ","1131219","新北市三重區平和里中正南路８４號１１樓","433199,433112,,","26-MAR-26","","","","",""
"00152924","傑森能源股份有限公司","新北市中和區建康路168號2樓","10000000","5000000"," ","1140227","新北市中和區碧河里建康路１６８號２樓","353011,702099,,","26-MAR-26","","","","",""
"00159139","榮光能源科技股份有限公司","新北市新莊區中華路2段7號6樓","1000000","1000000"," ","1140109","新北市新莊區中華路２段７號６樓","281099,,,","26-MAR-26","","","","",""
"00163979","有川國際有限公司","新北市中和區景平路307號(1樓)","1000000"," "," ","1131226","新北市新莊區西盛里豐盛一街１６號１５樓","456700,,,","26-MAR-26","","","","",""
"00164111","微騰技術股份有限公司","新北市新莊區中正路653之1號7樓"," ","2500000"," ","1131007","新北市新莊區福營里中正路６５３之１號７樓","760999,,,","26-MAR-26","","","","",""
"00165435","夏能股份有限公司","新北市汐止區新台五路1段95號16樓之1","8000000","8000000"," ","1130814","新北市汐止區復興里新台五路一段９５號十六樓之１","464920,,,","26-MAR-26","","","","",""
"00169376","孚奕科技股份有限公司","新北市新莊區中央路728號19樓","1000000","1000000"," ","1131216","新北市新莊區中原里中央路７２８號１９樓","269999,456199,,","26-MAR-26","","","","",""
"00185256","竣硯能源有限公司","新北市汐止區福德二路406號8樓","8000000"," "," ","1131119","新北市汐止區環河里福德二路４０６號八樓","340015,353011,760999,","26-MAR-26","","","","",""
"00189154","東升新能源有限公司","新北市三重區光明路32巷21號2樓","500000"," "," ","1131230","新北市三重區菜寮里光明路３２巷２１號２樓","464920,760999,351000,","26-MAR-26","","","","",""
"00192735","達恭國際有限公司","新北市淡水區中正路2段32巷14號2樓","2000000"," "," ","1131227","新北市淡水區中正路２段３２巷１４號２樓","464211,464920,,","26-MAR-26","","","","",""
"00193018","瀚品開發有限公司","新北市淡水區新市一路3段18號7樓","1000000"," "," ","1131212","新北市淡水區新市一路３段１８號７樓","433112,,,","26-MAR-26","","","","",""
"00194760","比比棠有限公司","新北市淡水區新市五路3段240號10樓","100000"," "," ","1131210","新北市淡水區新市五路３段２４０號１０樓","461515,,,","26-MAR-26","","","","",""
"00195374","景煬科技股份有限公司","新北市中和區中正路872號12樓之1","1000000","1000000"," ","1140115","新北市中和區中原里中正路８７２號１２樓之１","464999,760999,,","26-MAR-26","","","","",""
"00198082","元億粿光電有限公司","新北市三峽區愛國路1之1號","1680000"," "," ","1130809","新北市三峽區礁溪里愛國路１－１號","232999,462099,464920,115199","26-MAR-26","","","","",""
"00203536","智煜投資股份有限公司","新北市樹林區大安路632號4樓","30000000","30000000"," ","1130823","新北市樹林區東昇里大安路６３２號４樓","669199,281099,,","26-MAR-26","","","","",""
"00207343","香合全球國際貿易有限公司","新北市三峽區中正路1段292巷18號(1樓)","1000000"," "," ","1131113","新北市三峽區安溪里中正路一段２９２巷１８號（１樓）","455999,,,","26-MAR-26","","","","",""
"00215667","歐悅農業環保股份有限公司","新北市新莊區新北大道3段7號14樓之3","600000000","1000000"," ","1131119","新北市新莊區昌平里００１鄰新北大道３段７號１４樓之３","011999,,,","26-MAR-26","","","","",""
"00215792","代代樹永續管理顧問股份有限公司","新北市三重區福德南路8巷19號11樓","100000","100000"," ","1131030","新北市三重區永興里福德南路８巷１９號１１樓","702099,,,","26-MAR-26","","","","",""
"00219559","君順機電有限公司","新北市板橋區自強新村68號(1樓)","5000000"," "," ","1130903","新北市板橋區自強新村６８號（１樓）","433112,,,","26-MAR-26","","","","",""
"00223532","融燁算力科技股份有限公司","新北市土城區自強街8號","300000000","5000000"," ","1131009","新北市土城區沛陂里自強街８號","293911,,,","26-MAR-26","","","","",""
"00225378","梵筑科技有限公司","新北市板橋區忠孝路忠義巷15弄26號","10000000"," "," ","1131206","新北市板橋區福德里忠孝路忠義巷１５弄２６號","433114,434011,,","26-MAR-26","","","","",""
"00235805","盛泰豐實業有限公司","新北市三重區中正北路315巷16弄27號(1樓)","5000000"," "," ","1130930","新北市三重區永發里中正北路３１５巷１６弄２７號（１樓）","284299,269999,,","26-MAR-26","","","","",""
"00237590","安盛日能有限公司","新北市三峽區中園街225之8號","3000000"," "," ","1130902","新北市三峽區大埔里中園街２２５之８號","464920,,,","26-MAR-26","","","","",""
"00244776","鎂傑特電股份有限公司","新北市五股區五權路43號5樓","30000000","13000000"," ","1131112","新北市五股區興珍里五權路４３號５樓","269999,293999,281012,","26-MAR-26","","","","",""
"00247295","衛斯理股份有限公司","新北市新店區北新路3段207號13樓","1500000","1500000"," ","1130920","新北市新店區復興里北新路３段２０７號１３樓","281099,284299,,","26-MAR-26","","","","",""
"00251993","翰壹有限公司","新北市中和區中正路61號4樓","8000000"," "," ","1131111","臺中市豐原區社皮里中正路６８５巷２弄１７號１樓","281099,760999,351000,","26-MAR-26","","","","",""
"03345921","海商企業有限公司","新北市中和區建八路2號8樓","18000000"," "," ","0581011","新北市中和區建八路２號８樓","464211,269999,013012,","26-MAR-26","","","","",""
"04249518","捷全企業股份有限公司","新北市新店區寶橋路235巷6弄2號9樓","39000000","39000000"," ","0640730","新北市新店區寶福里寶橋路２３５巷６弄２號９樓","464915,469925,462099,456199","26-MAR-26","","","","",""
"04365699","綠光量子科技有限公司","新北市新莊區五權一路7號5樓之7","5000000"," "," ","0611108","新北市新莊區福興里五權一路７號５樓之７","456999,,,","26-MAR-26","","","","",""
"04666386","嵩億工業股份有限公司","新北市三重區中正北路193巷21弄35、37號","50000000","50000000"," ","0670406","新北市三重區中正北路１９３巷２１弄３５、３７號","291900,292999,254411,254199","26-MAR-26","","","","",""
"04667603","菱正環保實業股份有限公司","新北市土城區中央路2段191號8樓之3","24000000","24000000"," ","0670508","新北市土城區員林里中央路２段１９１號８樓之３","456112,340099,433199,","26-MAR-26","","","","菱正,RYOSEI,DB RPS,","2024-11-27"
"04675266","佑春有限公司","新北市三重區光復路1段30巷17號(1樓)","5000000"," "," ","0670822","新北市三重區中興里光復路１段３０巷１７號（１樓）","451099,292999,456112,","26-MAR-26","","","","春佑,共立繼器,KRC KYORITSU,H B HI BRITE,松春,HI-BRITE,HI BRITE,WASHION,佑春共立,KRC,優品,佑春,","2024-11-27"
"04718510","華中橋加油站股份有限公司","新北市中和區連城路96號","2500000","2500000"," ","0640105","新北市中和區連和里連城路９６號","482111,482112,,","26-MAR-26","","","","",""
"05104308","凱記科技股份有限公司","新北市汐止區新台五路1段75號6樓之3","80000000","80000000"," ","0710108","新北市汐止區新臺五路１段７５號６樓之３","259999,,,","26-MAR-26","","","","剋菌藥,BIO-KIL,JACOB BROS,BIO KIL,CARGICO,剋菌樂,LEGIO-KIL,BIO KIL INSIDE,ELEVIE,愛樂活,","2024-11-27"
"09401982","霖愷企業有限公司","新北市永和區保生路22巷14號","15000000"," "," ","0720309","新北市永和區保安里保生路２２巷１４號","462099,,,","26-MAR-26","","","","",""
"09451498","新英電機有限公司","新北市新莊區中正路558之23號","10000000"," "," ","0730813","新北市新莊區中正路５５８之２３號","433111,,,","26-MAR-26","","","","","2024-11-27"
"09477027","立固自動化系統股份有限公司","新北市三重區重新路5段609巷4號6樓之6","100000000","50000000"," ","0740513","新北市三重區中興里重新路５段６０９巷４號６樓之６","289099,,,","26-MAR-26","","","","立固,BUILDING LIFE,立固機構,","2024-11-27"
"12252070","今倚實業股份有限公司","新北市板橋區館前東路116號3樓","27000000","27000000"," ","0681113","新北市板橋區後埔里館前東路１１６號３樓","464918,464915,293913,760999","26-MAR-26","","","","",""
"12376353","金陵實業股份有限公司","新北市樹林區大安路506號","50000000","50000000"," ","0710413","新北市樹林區坡內里大安路５０６號","210200,,,","26-MAR-26","","","","",""
"12379210","日晟股份有限公司","新北市汐止區新台五路1段75號12樓之3","190000000","120000000"," ","0710316","新北市汐止區復興里新台五路一段７５號十二樓之３","464211,457113,475113,451099","26-MAR-26","","","","",""
"12386388","臺龍電子股份有限公司","新北市新莊區思源路332巷7號3樓","3500000000","378514150"," ","0711113","新北市新莊區頭前里思源路３３２巷７號３樓","261199,269999,464915,281099","26-MAR-26","6246","26","2026-03-25 00:00:00.0","TAILON,RAIWAN THICK-FILM IND.CORP.,XIFUN,滋好味,龍,","2024-11-27"
"12460794","琪達實業有限公司","新北市汐止區新台五路1段77號之2","22000000"," "," ","0721003","新北市汐止區復興里新台五路一段７７號之２","455911,462099,433199,","26-MAR-26","","","","",""
"12624558","北亞石化實業股份有限公司","新北市樹林區東佳路18號","48000000","48000000"," ","0890927","新北市樹林區東山里東佳路１８號","352000,463111,,","26-MAR-26","","","","",""
"12641607","金門機電顧問股份有限公司","新北市板橋區光明街54號","10000000","10000000"," ","0891025","新北市板橋區福星里光明街５４號","433112,,,","26-MAR-26","","","","",""
"12772972","中華熱工股份有限公司","新北市淡水區竿蓁二街46號3樓","28000000","28000000"," ","0900327","新北市淡水區竿蓁里竿蓁二街４６號３樓","433211,,,","26-MAR-26","","","","",""
"12777907","利全興業股份有限公司","新北市土城區清水路278巷10弄5號6樓","15000000","15000000"," ","0900404","新北市土城區永豐里清水路２７８巷１０弄５號６樓","370000,340015,390099,","26-MAR-26","","","","",""
"12787503","福祥液化石油氣有限公司","新北市樹林區八德街450之1號","1000000"," "," ","0900420","新北市樹林區東山里八德街４５０之１號","352000,482912,433212,","26-MAR-26","","","","",""
"12790394","泰霖工程有限公司","新北市三重區重安街87巷3號5樓","66000000"," "," ","0900425","新北市三重區光明里重安街８７巷３號５樓","456112,434012,433211,433112","26-MAR-26","","","","",""
"12794814","安聯通電訊股份有限公司","新北市土城區金城路3段48之1號12樓","50000000","50000000"," ","0900502","新北市土城區金城里金城路三段４８─１號１２樓","433212,433117,340017,481014","26-MAR-26","","","","",""
"12794997","勝銓貿易有限公司","新北市三重區永福街156號3樓","2000000"," "," ","0900502","新北市三重區永豐里永福街１５６號３樓","461515,464920,464913,581900","26-MAR-26","","","","",""
"12795953","北統煤氣分裝場股份有限公司","新北市林口區嘉溪雅坑3之5號","10000000","10000000"," ","0900504","新北市林口區嘉寶里嘉溪雅坑３之５號","352000,463112,,","26-MAR-26","","","","",""
"12798282","明進盛企業有限公司","新北市新莊區福營路350號","2000000"," "," ","0900508","新北市新莊區富民里福營路３５０號","474213,474999,482912,","26-MAR-26","","","","",""
"12801097","恆鈦能源股份有限公司","新北市新莊區五工三路70巷22號","20000000","20000000"," ","0900510","新北市新莊區福興里五工三路７０巷２２號","289099,281099,351000,","26-MAR-26","","","","",""
"12805489","上鴻興業股份有限公司","新北市新莊區新北大道3段7號16樓之8","10000000","10000000"," ","0900518","新北市新莊區昌平里００１鄰新北大道３段７號１６樓之８","474924,464211,464918,","26-MAR-26","","","","",""
"12810552","聯達能源股份有限公司","新北市中和區興南路2段340號","20000000","20000000"," ","0900528","新北市中和區興南路２段３４０號","463112,,,","26-MAR-26","","","","",""
"12811118","全方位能源股份有限公司","新北市林口區寶斗厝坑29之2號","20000000","20000000"," ","0900528","新北市林口區嘉寶里寶斗厝坑２９－２號","351000,463112,482113,","26-MAR-26","","","","",""
"12841886","萬通氣體有限公司","新北市樹林區三福街68號7樓之2","1000000"," "," ","0900724","新北市樹林區三福里三福街６８號７樓之２","352000,,,","26-MAR-26","","","","",""
"12847740","大福營有限公司","新北市樹林區中正路803號","1000000"," "," ","0900803","新北市樹林區三福里中正路８０３號","482912,,,","26-MAR-26","","","","",""
"12857747","廣知永續科技股份有限公司","新北市三重區三和路4段103號4樓","25000000","25000000"," ","0900426","新北市三重區福隆里三和路４段１０３號４樓","433211,,,","26-MAR-26","","","","",""
"12881063","佑順興電訊股份有限公司","新北市土城區中華路1段221號31樓","29000000","29000000"," ","0900809","新北市土城區日和里中華路１段２２１號３１樓","433112,483299,,","26-MAR-26","","","","",""
"12882534","立穩國際遊樂股份有限公司","新北市萬里區公館崙21號","200000000","15000000"," ","0900813","新北市萬里區磺潭里１４鄰公館崙２１號","931299,311014,524100,959999","26-MAR-26","","","","",""
"12890817","瑞森國際興業有限公司","新北市三峽區中正路1段292巷18號1樓","10000000"," "," ","0900828","新北市三峽區中正路１段２９２巷１８號１樓","452000,473299,,","26-MAR-26","","","","",""
"12893949","遠統科技股份有限公司","新北市新莊區中信街178號22樓之5","25000000","25000000"," ","0900903","新北市新莊區中原里中信街１７８號２２樓之５","293700,433199,253999,","26-MAR-26","","","","",""
"12905781","鈊大瓦斯有限公司","新北市林口區林口路289號1樓","3000000"," "," ","0900928","新北市林口區中湖里林口路２８９號１樓","482912,,,","26-MAR-26","","","","",""
"12910270","銘興企業股份有限公司","新北市新店區寶高路100號","80000000","80000000"," ","0901009","新北市新店區寶福里寶高路１００號","463112,352000,,","26-MAR-26","","","","",""
"12916871","晉亮工程有限公司","新北市蘆洲區長榮路231號8樓","10000000"," "," ","0901023","新北市蘆洲區正義里長榮路２３１號８樓","433112,,,","26-MAR-26","","","","",""
"12945123","淳興能量科技有限公司","新北市新莊區中央路293號5樓","1800000"," "," ","0900907","新北市新莊區昌平里中央路２９３號５樓","464211,475299,281099,760999","26-MAR-26","","","","",""
"12949726","瑞榮開發股份有限公司","新北市新店區安興路117號13樓之3","9588000","9588000"," ","0900928","新北市新店區安和里安興路１１７號１３樓之３","464211,,,","26-MAR-26","","","","",""
"13000876","大興設計有限公司","新北市樹林區鎮前街347巷3弄28號2樓","500000"," "," ","0901228","新北市樹林區東昇里鎮前街３４７巷３弄２８號２樓","740200,432000,464319,740100","26-MAR-26","","","","",""
"13005247","賜鎰企業有限公司","新北市永和區中正路283巷29弄4號","5000000"," "," ","0910107","新北市永和區潭安里中正路２８３巷２９弄４號","471999,433199,,","26-MAR-26","","","","",""
"13040758","清溪加油站有限公司","新北市三峽區溪東路89號","7000000"," "," ","0910311","新北市三峽區溪東里溪東路８９號","482111,281099,,","26-MAR-26","","","","",""
"13042658","瑞誠開發股份有限公司","新北市林口區中湖52之1號","50000000","50000000"," ","0910313","新北市林口區中湖里中湖５２─１號","293700,433117,433212,433111","26-MAR-26","","","","",""
"13086923","立大營造有限公司","新北市金山區中華路102巷10號(1樓)","4000000"," "," ","0910215","新北市金山區中華路１０２巷１０號１樓","410099,,,","26-MAR-26","","","","",""
"13095958","源寶國際行銷流通事業有限公司","新北市林口區文化一路1段97號13樓","59000000"," "," ","0910320","新北市林口區仁愛里文化一路一段９７號十三樓","472913,454700,433199,494099","26-MAR-26","","","","",""
"13108124","順天綠能產業股份有限公司","新北市三重區長壽西街26號(2樓)","1000000000","10000000"," ","0910423","新北市三重區中央里長壽西街２６號（２樓）","454999,472918,,","26-MAR-26","","","","",""
"13108996","碼寶科技有限公司","新北市新店區寶中路76號4樓","10000000"," "," ","0910424","新北市新店區寶福里寶中路７６號４樓","456112,,,","26-MAR-26","","","","MAGA,","2024-11-27"
"13113111","良企機電顧問股份有限公司","新北市板橋區三民路1段1巷53號","90000000","90000000"," ","0910502","新北市板橋區港嘴里三民路１段１巷５３號","433112,433111,421000,433211","26-MAR-26","","","","",""
"13123217","全野環控整合有限公司","新北市板橋區四川路2段130巷22號1樓","22000000"," "," ","0910530","新北市板橋區華東里四川路２段１３０巷２２號１樓","474199,433211,293700,281099","26-MAR-26","","","","MAGIC COOL,全野環控,","2024-11-27"
"13133192","百郡企業有限公司","新北市板橋區中山路2段50號2樓","3000000"," "," ","0910628","新北市板橋區民生里中山路２段５０號２樓","456700,462099,451099,","26-MAR-26","","","","",""
"15894908","長青興科技股份有限公司","新北市中和區南山路256之2號14樓","200000000","5000000"," ","0700518","新北市中和區壽南里南山路２５６－２號１４樓","457114,433212,,","26-MAR-26","","","","",""
"15917374","合倫工業股份有限公司","新北市中和區建康路5號3樓","20000000","20000000"," ","0710715","新北市中和區平河里建康路５號３樓","339999,,,","26-MAR-26","","","","HUMISCAN,MOSORB,","2024-11-27"
"16006439","順長興企業股份有限公司","新北市板橋區莒光路27巷16號","52000000","52000000"," ","0860519","新北市板橋區莒光路２７巷１６號","530100,494099,281099,451099","26-MAR-26","","","","",""
"16037019","奧立科技能源股份有限公司","新北市深坑區文山路1段31巷20號","23000000","23000000"," ","0860617","新北市深坑區昇高里文山路１段３１巷２０號","284299,,,","26-MAR-26","","","","天空水,OSWALD,","2024-11-27"
"16045762","星河光電科技有限公司","新北市深坑區文山路1段31巷12號","5000000"," "," ","0860624","新北市深坑區昇高里文山路１段３１巷１２號","284299,,,","26-MAR-26","","","","",""
"16055536","捷州資訊股份有限公司","新北市汐止區新台五路1段96號3樓","66000000","66000000"," ","0860703","新北市汐止區文化里新台五路一段９６號３樓","639099,464111,620900,723000","26-MAR-26","","","","",""
"16056795","典宇企業有限公司","新北市瑞芳區建基路一段弘祥新村25號","3000000"," "," ","0860704","新北市瑞芳區建基路１段弘祥新村２５號","610200,433111,433112,","26-MAR-26","","","","",""
"16078469","陽明山天籟大飯店股份有限公司","新北市金山區名流路1之6號、1之7號、1之9號、1之9號5樓、1之9號5樓之1至1之9號5樓之8","500000000","397500000"," ","0860728","新北市金山區名流路１之６、７、９號１之９號５樓、５樓之１至８","551012,561115,353012,471999","26-MAR-26","","","","陽明山天籟渡假酒店,陽明山天籟,TIENLAI,天籟,","2024-11-27"
"16121058","活電興業股份有限公司","新北市中和區華新街143巷47號","6000000","6000000"," ","0861202","新北市中和區華新里華新街１４３巷４７號","469925,433111,433112,351000","26-MAR-26","","","","",""
"16144637","光華國際展覽股份有限公司","新北市板橋區三民路1段136號","15000000","15000000"," ","0860809","新北市板橋區雙玉里三民路１段１３６號","820999,731013,451099,456211","26-MAR-26","","","","",""
"16153712","沐舍國際股份有限公司","新北市中和區景安路85號6樓","60000000","60000000"," ","0860903","新北市中和區景安里景安路８５號６樓","551012,561115,969013,","26-MAR-26","","","","",""
"16160050","太平洋先進股份有限公司","新北市汐止區秀山路128號","42400000","24960000"," ","0860924","新北市汐止區秀山里秀山路１２８號","702099,681112,681113,524100","26-MAR-26","","","","",""
"16184953","新力姿股份有限公司","新北市新店區建國路234號3樓","68000000","20000000"," ","0860801","新北市新店區江陵里建國路２３４號３樓","464211,,,","26-MAR-26","","","","",""
"16187374","飛利昇工業股份有限公司","新北市新店區安德街160之1號1樓","60000000","60000000"," ","0860804","新北市新店區安德街１６０之１號１樓","281099,271999,292999,269999","26-MAR-26","","","","",""
"16207604","潔昶有限公司","新北市永和區中和路335巷8號(1樓)","26000000"," "," ","0860828","新北市永和區雙和里中和路３３５巷８號１樓","812100,382112,781099,","26-MAR-26","","","","",""
"16235221","天振投資有限公司","新北市新店區斯馨路71巷60號13樓","34000000"," "," ","0861004","新北市新店區中山里斯馨路７１巷６０號１３樓","649911,,,","26-MAR-26","","","","",""
"16262958","承盈營造有限公司","新北市金山區中正路69巷15號(1樓)","15000000"," "," ","0861107","新北市金山區中正路６９巷１５號１樓","410099,485112,429011,","26-MAR-26","","","","",""
"16270423","展煬實業有限公司","新北市三重區重陽路1段44巷15號","13000000"," "," ","0861118","新北市三重區重明里重陽路１段４４巷１５號","433111,439099,,","26-MAR-26","","","","",""
"16336781","鯨世界國際股份有限公司","新北市新莊區新樹路294號","500000000","306000000"," ","0861208","新北市新莊區新樹路２９４號","482111,951200,,","26-MAR-26","","","","",""
"16399791","慶展實業有限公司","新北市中和區中正路880號2樓之6","50000000"," "," ","0870312","新北市中和區中原里中正路８８０號２樓之６","112999,455211,433900,","26-MAR-26","","","","",""
"16406688","科倫數碼股份有限公司","新北市永和區中正路417號8樓","22040000","8000480"," ","0870320","新北市永和區店街里中正路４１７號８樓","464499,631100,,","26-MAR-26","","","","",""
"16423510","志嘉科技有限公司","新北市土城區延和路21巷31號","5000000"," "," ","0870410","新北市土城區延和路２１巷３１號","483111,,,","26-MAR-26","","","","",""
"16429541","春大地化學股份有限公司","新北市三重區中正北路361號3樓之1","1000000","1000000"," ","0870417","新北市三重區大有里４鄰中正北路３６１號３樓之１","461400,462015,,","26-MAR-26","","","","","2024-11-27"
"16441622","日日興科技股份有限公司","新北市中和區中正路801號3樓","494560000","339552000"," ","0870326","新北市中和區平河里中正路８０１號３樓","649911,281099,,","26-MAR-26","","","","",""
"16489033","弘純企業有限公司","新北市新莊區永樂街200號(1樓)","1000000"," "," ","0870429","新北市新莊區立志里永樂街２００號１樓","464919,,,","26-MAR-26","","","","",""
"16497723","倢碩投資股份有限公司","新北市新莊區新北大道3段7號10樓之7","12000000","12000000"," ","0870511","新北市新莊區昌平里００１鄰新北大道３段７號１０樓之７","461111,461999,382111,461517","26-MAR-26","","","","",""
"16503746","天霸投資有限公司","新北市新店區中正路502號(1樓)","34000000"," "," ","0870519","新北市新店區江陵里中正路５０２號（１樓）","649911,,,","26-MAR-26","","","","",""
"16503936","高諾實業有限公司","新北市永和區秀朗路2段153號","7500000"," "," ","0870519","新北市永和區秀林里秀朗路２段１５３號","454999,458399,456199,464111","26-MAR-26","","","","",""
"16539152","漢金國際有限公司","新北市中和區景平路159巷35弄33號(1樓)","1000000"," "," ","0870630","新北市中和區景平路１５９巷３５弄３３號１樓","464211,464111,456199,","26-MAR-26","","","","UNCO,飛凱,安可飛凱,FECCA,UNCO FECCA,安可,","2024-11-27"
"16553983","昇昌興業有限公司","新北市泰山區美寧街57巷37弄1號4樓","1000000"," "," ","0870721","新北市泰山區美寧街５７巷３７弄１號４樓","433111,812100,,","26-MAR-26","","","","",""
"16594719","鑫漢企業有限公司","新北市永和區永貞路437巷6號5樓","25500000"," "," ","0870610","新北市永和區保安里永貞路４３７巷６號５樓","433211,433212,,","26-MAR-26","","","","",""
"16602984","瑛茂科技股份有限公司","新北市土城區中華路1段36號3樓","144160000","10000010"," ","0870703","新北市土城區貨饒里中華路１段３６號３樓","464112,464211,452000,433199","26-MAR-26","","","","",""
"16666070","展榮機電工程有限公司","新北市新店區永業路十三號三樓","1000000"," "," ","0870930","新北市新店區太平里永業路１３號３樓","760912,,,","26-MAR-26","","","","",""
"16678864","華森健康國際有限公司","新北市樹林區東順街90巷3弄15號(1樓)","10000000"," "," ","0871020","新北市樹林區東順街９０巷３弄１５號（１樓）","464311,760912,,","26-MAR-26","","","","WELL GOURMET,WELLSUN,筋片,森美味,天糠糧,華森,","2024-11-27"
"16725141","朕德實業有限公司","新北市土城區永豐路255巷27弄30號(2樓)","2000000"," "," ","0880104","新北市土城區廷寮里永豐路２５５巷２７弄３０號（２樓）","433115,,,","26-MAR-26","","","","",""
